 &plot nbnd=  30, nks=   301 /
            0.090000  0.090000  0.000000
  -27.148  -27.102  -21.306  -17.926  -11.967   -9.316   -6.811   -6.281   -6.045   -5.827
   -5.570   -3.810   -3.475   -2.737   -2.253    2.546    4.417    5.416    5.554    5.801
    6.051    6.323    6.819    7.196    7.902    9.292   10.432   11.002   11.380   12.440
            0.095000  0.095000  0.000000
  -27.136  -27.090  -21.276  -17.900  -11.949   -9.312   -6.886   -6.359   -6.089   -5.860
   -5.587   -3.861   -3.511   -2.810   -2.290    2.592    4.405    5.469    5.609    5.847
    6.098    6.354    6.871    7.298    7.946    9.337   10.460   10.986   11.408   12.400
            0.100000  0.100000  0.000000
  -27.123  -27.077  -21.245  -17.874  -11.929   -9.308   -6.966   -6.441   -6.135   -5.894
   -5.606   -3.912   -3.548   -2.884   -2.328    2.638    4.394    5.523    5.665    5.892
    6.148    6.389    6.926    7.403    7.992    9.385   10.487   10.971   11.436   12.359
            0.105000  0.105000  0.000000
  -27.109  -27.064  -21.213  -17.846  -11.909   -9.304   -7.051   -6.524   -6.182   -5.929
   -5.625   -3.961   -3.587   -2.957   -2.367    2.684    4.383    5.577    5.722    5.936
    6.201    6.429    6.984    7.510    8.041    9.435   10.511   10.957   11.465   12.318
            0.110000  0.110000  0.000000
  -27.095  -27.051  -21.178  -17.817  -11.888   -9.300   -7.140   -6.610   -6.232   -5.965
   -5.645   -4.010   -3.628   -3.030   -2.407    2.730    4.373    5.631    5.779    5.979
    6.256    6.474    7.045    7.619    8.092    9.488   10.531   10.946   11.494   12.279
            0.115000  0.115000  0.000000
  -27.080  -27.037  -21.142  -17.787  -11.866   -9.296   -7.234   -6.698   -6.284   -6.003
   -5.665   -4.058   -3.670   -3.102   -2.449    2.776    4.363    5.684    5.836    6.021
    6.314    6.523    7.108    7.730    8.145    9.544   10.546   10.940   11.523   12.241
            0.120000  0.120000  0.000000
  -27.065  -27.022  -21.105  -17.755  -11.843   -9.293   -7.331   -6.787   -6.337   -6.043
   -5.687   -4.105   -3.715   -3.172   -2.491    2.821    4.354    5.737    5.895    6.062
    6.374    6.577    7.174    7.841    8.200    9.602   10.552   10.939   11.550   12.207
            0.125000  0.125000  0.000000
  -27.049  -27.007  -21.066  -17.722  -11.819   -9.290   -7.433   -6.877   -6.392   -6.083
   -5.709   -4.151   -3.761   -3.241   -2.534    2.865    4.346    5.789    5.953    6.103
    6.436    6.636    7.242    7.952    8.258    9.662   10.551   10.947   11.575   12.177
            0.130000  0.130000  0.000000
  -27.033  -26.991  -21.025  -17.687  -11.795   -9.288   -7.539   -6.968   -6.449   -6.126
   -5.733   -4.196   -3.809   -3.308   -2.577    2.908    4.340    5.839    6.012    6.145
    6.500    6.697    7.313    8.063    8.318    9.725   10.541   10.961   11.596   12.155
            0.135000  0.135000  0.000000
  -27.016  -26.976  -20.983  -17.651  -11.770   -9.286   -7.648   -7.060   -6.507   -6.169
   -5.757   -4.241   -3.858   -3.372   -2.621    2.951    4.334    5.887    6.071    6.190
    6.566    6.761    7.386    8.173    8.381    9.789   10.523   10.981   11.613   12.141
            0.140000  0.140000  0.000000
  -26.999  -26.959  -20.939  -17.614  -11.745   -9.286   -7.761   -7.152   -6.566   -6.214
   -5.782   -4.286   -3.909   -3.434   -2.665    2.993    4.330    5.934    6.129    6.239
    6.633    6.828    7.461    8.280    8.446    9.856   10.501   11.007   11.623   12.137
            0.145000  0.145000  0.000000
  -26.982  -26.943  -20.894  -17.576  -11.719   -9.287   -7.876   -7.245   -6.627   -6.260
   -5.808   -4.331   -3.962   -3.493   -2.709    3.033    4.328    5.977    6.185    6.293
    6.703    6.897    7.538    8.385    8.515    9.923   10.475   11.035   11.628   12.144
            0.150000  0.150000  0.000000
  -26.964  -26.925  -20.847  -17.536  -11.693   -9.289   -7.993   -7.338   -6.689   -6.307
   -5.836   -4.376   -4.015   -3.549   -2.754    3.072    4.327    6.018    6.241    6.352
    6.774    6.967    7.617    8.485    8.587    9.989   10.450   11.065   11.626   12.162
            0.155000  0.155000  0.000000
  -26.945  -26.908  -20.798  -17.495  -11.666   -9.294   -8.112   -7.430   -6.752   -6.356
   -5.864   -4.423   -4.068   -3.603   -2.799    3.110    4.328    6.055    6.296    6.416
    6.846    7.038    7.697    8.579    8.664   10.051   10.429   11.096   11.621   12.191
            0.160000  0.160000  0.000000
  -26.927  -26.890  -20.748  -17.453  -11.639   -9.300   -8.232   -7.523   -6.815   -6.405
   -5.893   -4.471   -4.120   -3.653   -2.843    3.147    4.330    6.089    6.351    6.484
    6.920    7.110    7.779    8.668    8.745   10.103   10.421   11.127   11.613   12.228
            0.165000  0.165000  0.000000
  -26.908  -26.872  -20.696  -17.409  -11.611   -9.310   -8.352   -7.615   -6.879   -6.455
   -5.923   -4.521   -4.172   -3.701   -2.888    3.181    4.335    6.121    6.407    6.555
    6.996    7.183    7.861    8.751    8.829   10.136   10.434   11.157   11.605   12.273
            0.170000  0.170000  0.000000
  -26.888  -26.854  -20.643  -17.364  -11.584   -9.325   -8.471   -7.707   -6.944   -6.507
   -5.955   -4.573   -4.221   -3.747   -2.932    3.215    4.341    6.151    6.464    6.629
    7.072    7.256    7.943    8.832    8.912   10.146   10.474   11.186   11.597   12.324
            0.175000  0.175000  0.000000
  -26.869  -26.835  -20.588  -17.318  -11.556   -9.344   -8.588   -7.797   -7.009   -6.559
   -5.987   -4.627   -4.269   -3.791   -2.976    3.247    4.350    6.178    6.522    6.705
    7.151    7.329    8.026    8.912    8.993   10.139   10.536   11.213   11.592   12.380
            0.180000  0.180000  0.000000
  -26.849  -26.816  -20.532  -17.270  -11.529   -9.371   -8.701   -7.886   -7.075   -6.612
   -6.021   -4.684   -4.314   -3.833   -3.020    3.277    4.361    6.204    6.580    6.784
    7.230    7.401    8.108    8.993    9.068   10.124   10.612   11.238   11.589   12.440
            0.185000  0.185000  0.000000
  -26.829  -26.797  -20.474  -17.221  -11.502   -9.407   -8.808   -7.972   -7.141   -6.665
   -6.055   -4.744   -4.357   -3.873   -3.063    3.305    4.374    6.229    6.638    6.865
    7.311    7.473    8.189    9.075    9.139   10.109   10.696   11.262   11.590   12.505
            0.190000  0.190000  0.000000
  -26.809  -26.778  -20.414  -17.171  -11.475   -9.454   -8.908   -8.057   -7.207   -6.719
   -6.091   -4.805   -4.397   -3.911   -3.106    3.332    4.389    6.251    6.696    6.948
    7.393    7.544    8.269    9.157    9.204   10.097   10.785   11.284   11.593   12.573
            0.195000  0.195000  0.000000
  -26.789  -26.758  -20.353  -17.120  -11.450   -9.516   -8.996   -8.138   -7.274   -6.773
   -6.127   -4.867   -4.436   -3.947   -3.149    3.358    4.405    6.273    6.753    7.033
    7.477    7.613    8.347    9.239    9.265   10.092   10.877   11.306   11.599   12.645
            0.200000  0.200000  0.000000
  -26.768  -26.739  -20.291  -17.067  -11.426   -9.592   -9.075   -8.215   -7.340   -6.828
   -6.165   -4.931   -4.472   -3.982   -3.191    3.382    4.424    6.293    6.810    7.120
    7.561    7.680    8.424    9.307    9.335   10.094   10.971   11.328   11.608   12.719
            0.205000  0.205000  0.000000
  -26.748  -26.719  -20.226  -17.013  -11.403   -9.681   -9.145   -8.288   -7.406   -6.883
   -6.203   -4.996   -4.508   -4.015   -3.232    3.405    4.444    6.312    6.866    7.209
    7.647    7.744    8.498    9.358    9.420   10.104   11.066   11.351   11.617   12.797
            0.210000  0.210000  0.000000
  -26.727  -26.699  -20.161  -16.958  -11.383   -9.779   -9.209   -8.356   -7.472   -6.937
   -6.243   -5.061   -4.542   -4.047   -3.273    3.427    4.466    6.330    6.920    7.299
    7.733    7.806    8.570    9.403    9.509   10.123   11.162   11.376   11.628   12.877
            0.215000  0.215000  0.000000
  -26.706  -26.679  -20.093  -16.901  -11.366   -9.884   -9.270   -8.418   -7.538   -6.992
   -6.283   -5.126   -4.575   -4.078   -3.313    3.449    4.490    6.345    6.973    7.390
    7.817    7.867    8.641    9.446    9.600   10.150   11.257   11.403   11.639   12.960
            0.220000  0.220000  0.000000
  -26.685  -26.659  -20.025  -16.844  -11.353   -9.991   -9.333   -8.474   -7.603   -7.046
   -6.325   -5.191   -4.607   -4.107   -3.353    3.469    4.514    6.360    7.024    7.482
    7.888    7.938    8.710    9.488    9.693   10.185   11.349   11.435   11.651   13.046
            0.225000  0.225000  0.000000
  -26.665  -26.639  -19.954  -16.785  -11.345  -10.097   -9.397   -8.524   -7.668   -7.100
   -6.367   -5.255   -4.639   -4.135   -3.392    3.489    4.540    6.372    7.074    7.573
    7.943    8.024    8.778    9.531    9.787   10.227   11.425   11.485   11.663   13.134
            0.230000  0.230000  0.000000
  -26.644  -26.619  -19.883  -16.724  -11.345  -10.200   -9.464   -8.568   -7.733   -7.154
   -6.410   -5.319   -4.670   -4.161   -3.430    3.508    4.566    6.383    7.121    7.663
    7.989    8.117    8.848    9.576    9.882   10.276   11.470   11.566   11.677   13.224
            0.235000  0.235000  0.000000
  -26.623  -26.599  -19.809  -16.663  -11.355  -10.296   -9.534   -8.607   -7.797   -7.206
   -6.454   -5.382   -4.702   -4.187   -3.468    3.528    4.593    6.391    7.166    7.747
    8.034    8.212    8.918    9.622    9.979   10.331   11.505   11.648   11.701   13.316
            0.240000  0.240000  0.000000
  -26.603  -26.580  -19.735  -16.600  -11.376  -10.383   -9.606   -8.641   -7.860   -7.258
   -6.498   -5.444   -4.733   -4.211   -3.505    3.547    4.621    6.398    7.209    7.822
    8.084    8.310    8.990    9.670   10.077   10.392   11.537   11.685   11.773   13.411
            0.245000  0.245000  0.000000
  -26.582  -26.560  -19.658  -16.537  -11.412  -10.459   -9.680   -8.671   -7.922   -7.309
   -6.543   -5.504   -4.763   -4.234   -3.541    3.566    4.648    6.402    7.249    7.880
    8.147    8.409    9.063    9.719   10.176   10.461   11.568   11.701   11.870   13.507
            0.250000  0.250000  0.000000
  -26.562  -26.540  -19.581  -16.472  -11.464  -10.522   -9.755   -8.699   -7.983   -7.359
   -6.588   -5.564   -4.794   -4.256   -3.577    3.585    4.676    6.405    7.287    7.920
    8.225    8.511    9.138    9.770   10.276   10.535   11.597   11.716   11.970   13.606
            0.255000  0.255000  0.000000
  -26.542  -26.521  -19.501  -16.405  -11.531  -10.573   -9.829   -8.724   -8.043   -7.407
   -6.634   -5.622   -4.825   -4.277   -3.612    3.605    4.704    6.405    7.322    7.946
    8.316    8.613    9.214    9.822   10.375   10.616   11.623   11.732   12.072   13.706
            0.260000  0.260000  0.000000
  -26.522  -26.502  -19.421  -16.338  -11.613  -10.615   -9.900   -8.749   -8.102   -7.454
   -6.681   -5.679   -4.855   -4.297   -3.646    3.625    4.731    6.403    7.355    7.961
    8.416    8.717    9.290    9.878   10.476   10.704   11.646   11.751   12.175   13.808
            0.265000  0.265000  0.000000
  -26.502  -26.483  -19.339  -16.270  -11.708  -10.651   -9.967   -8.772   -8.159   -7.500
   -6.727   -5.734   -4.885   -4.315   -3.680    3.645    4.757    6.400    7.386    7.972
    8.521    8.821    9.364    9.936   10.576   10.798   11.665   11.772   12.281   13.912
            0.270000  0.270000  0.000000
  -26.483  -26.464  -19.255  -16.200  -11.812  -10.686  -10.026   -8.795   -8.215   -7.543
   -6.774   -5.788   -4.916   -4.333   -3.713    3.666    4.783    6.395    7.414    7.979
    8.629    8.925    9.438   10.000   10.676   10.897   11.682   11.795   12.388   14.018
            0.275000  0.275000  0.000000
  -26.463  -26.446  -19.170  -16.130  -11.923  -10.724  -10.076   -8.819   -8.269   -7.586
   -6.821   -5.840   -4.946   -4.350   -3.746    3.688    4.807    6.389    7.440    7.985
    8.738    9.029    9.509   10.070   10.776   11.001   11.699   11.819   12.497   14.125
            0.280000  0.280000  0.000000
  -26.445  -26.428  -19.084  -16.058  -12.039  -10.768  -10.114   -8.844   -8.322   -7.626
   -6.869   -5.891   -4.975   -4.367   -3.778    3.710    4.830    6.383    7.464    7.990
    8.848    9.132    9.580   10.148   10.877   11.109   11.715   11.842   12.608   14.234
            0.285000  0.285000  0.000000
  -26.426  -26.410  -18.997  -15.986  -12.160  -10.822  -10.140   -8.870   -8.372   -7.664
   -6.916   -5.939   -5.005   -4.382   -3.809    3.733    4.852    6.376    7.485    7.996
    8.954    9.233    9.653   10.232   10.977   11.221   11.732   11.866   12.721   14.343
            0.290000  0.290000  0.000000
  -26.408  -26.392  -18.908  -15.912  -12.282  -10.885  -10.154   -8.897   -8.420   -7.700
   -6.963   -5.986   -5.035   -4.397   -3.840    3.757    4.871    6.369    7.504    8.003
    9.053    9.333    9.730   10.324   11.078   11.335   11.751   11.888   12.835   14.454
            0.295000  0.295000  0.000000
  -26.390  -26.375  -18.818  -15.838  -12.407  -10.956  -10.158   -8.926   -8.467   -7.734
   -7.010   -6.032   -5.064   -4.411   -3.870    3.782    4.889    6.363    7.521    8.011
    9.141    9.435    9.814   10.422   11.178   11.450   11.772   11.911   12.952   14.567
            0.300000  0.300000  0.000000
  -26.373  -26.359  -18.726  -15.762  -12.532  -11.035  -10.153   -8.957   -8.511   -7.766
   -7.057   -6.075   -5.092   -4.424   -3.899    3.807    4.905    6.359    7.536    8.021
    9.212    9.541    9.908   10.526   11.278   11.563   11.798   11.935   13.071   14.679
            0.305000  0.305000  0.000000
  -26.356  -26.342  -18.634  -15.686  -12.657  -11.118  -10.142   -8.989   -8.553   -7.795
   -7.104   -6.117   -5.121   -4.437   -3.929    3.833    4.918    6.355    7.548    8.032
    9.265    9.654   10.011   10.635   11.377   11.670   11.832   11.962   13.192   14.793
            0.310000  0.310000  0.000000
  -26.340  -26.327  -18.540  -15.610  -12.783  -11.206  -10.126   -9.023   -8.593   -7.823
   -7.150   -6.156   -5.149   -4.449   -3.957    3.860    4.929    6.355    7.558    8.045
    9.300    9.775   10.122   10.749   11.473   11.758   11.880   12.001   13.315   14.907
            0.315000  0.315000  0.000000
  -26.324  -26.311  -18.445  -15.533  -12.907  -11.296  -10.106   -9.058   -8.632   -7.848
   -7.196   -6.194   -5.177   -4.460   -3.985    3.888    4.938    6.356    7.567    8.060
    9.321    9.903   10.241   10.865   11.565   11.818   11.934   12.069   13.440   15.020
            0.320000  0.320000  0.000000
  -26.309  -26.297  -18.350  -15.455  -13.031  -11.389  -10.084   -9.094   -8.669   -7.872
   -7.241   -6.230   -5.204   -4.471   -4.013    3.916    4.944    6.360    7.573    8.077
    9.330   10.035   10.366   10.984   11.650   11.863   11.979   12.170   13.567   15.133
            0.325000  0.325000  0.000000
  -26.294  -26.282  -18.253  -15.377  -13.152  -11.483  -10.061   -9.131   -8.705   -7.893
   -7.286   -6.264   -5.230   -4.481   -4.040    3.945    4.949    6.367    7.577    8.095
    9.331   10.172   10.495   11.104   11.725   11.908   12.020   12.291   13.695   15.245
            0.330000  0.330000  0.000000
  -26.280  -26.269  -18.155  -15.300  -13.272  -11.578  -10.037   -9.167   -8.740   -7.913
   -7.330   -6.295   -5.256   -4.490   -4.066    3.975    4.951    6.377    7.579    8.116
    9.324   10.312   10.629   11.223   11.785   11.957   12.068   12.420   13.825   15.353
            0.335000  0.335000  0.000000
  -26.267  -26.255  -18.057  -15.223  -13.389  -11.674  -10.013   -9.204   -8.773   -7.931
   -7.374   -6.325   -5.282   -4.499   -4.092    4.005    4.952    6.390    7.580    8.138
    9.312   10.455   10.766   11.340   11.831   12.011   12.127   12.555   13.956   15.456
            0.340000  0.340000  0.000000
  -26.254  -26.243  -17.958  -15.147  -13.503  -11.770   -9.989   -9.239   -8.806   -7.947
   -7.416   -6.353   -5.306   -4.508   -4.117    4.035    4.952    6.406    7.579    8.161
    9.296   10.600   10.906   11.450   11.870   12.066   12.198   12.693   14.088   15.549
            0.345000  0.345000  0.000000
  -26.241  -26.231  -17.858  -15.073  -13.613  -11.866   -9.966   -9.273   -8.839   -7.963
   -7.458   -6.379   -5.330   -4.516   -4.142    4.065    4.950    6.425    7.576    8.186
    9.276   10.747   11.049   11.548   11.910   12.124   12.277   12.835   14.221   15.623
            0.350000  0.350000  0.000000
  -26.230  -26.219  -17.759  -15.002  -13.716  -11.962   -9.945   -9.305   -8.870   -7.977
   -7.499   -6.402   -5.354   -4.523   -4.167    4.095    4.949    6.446    7.573    8.212
    9.254   10.894   11.194   11.628   11.959   12.189   12.360   12.978   14.354   15.660
            0.355000  0.355000  0.000000
  -26.219  -26.209  -17.659  -14.936  -13.812  -12.057   -9.926   -9.333   -8.901   -7.990
   -7.538   -6.424   -5.376   -4.530   -4.191    4.125    4.947    6.470    7.569    8.239
    9.229   11.041   11.340   11.687   12.018   12.266   12.444   13.123   14.486   15.633
            0.360000  0.360000  0.000000
  -26.208  -26.199  -17.559  -14.878  -13.897  -12.152   -9.911   -9.359   -8.932   -8.002
   -7.576   -6.443   -5.398   -4.536   -4.214    4.154    4.947    6.496    7.563    8.268
    9.203   11.186   11.487   11.731   12.082   12.358   12.529   13.270   14.616   15.540
            0.365000  0.365000  0.000000
  -26.198  -26.189  -17.460  -14.832  -13.967  -12.246   -9.899   -9.380   -8.962   -8.013
   -7.613   -6.461   -5.419   -4.542   -4.237    4.182    4.947    6.523    7.557    8.297
    9.175   11.322   11.628   11.777   12.143   12.464   12.613   13.419   14.739   15.408
            0.370000  0.370000  0.000000
  -26.189  -26.180  -17.362  -14.802  -14.018  -12.339   -9.892   -9.396   -8.992   -8.025
   -7.647   -6.476   -5.439   -4.548   -4.259    4.210    4.950    6.553    7.550    8.327
    9.148   11.440   11.748   11.856   12.201   12.578   12.700   13.568   14.846   15.258
            0.375000  0.375000  0.000000
  -26.181  -26.172  -17.265  -14.793  -14.042  -12.431   -9.891   -9.406   -9.021   -8.036
   -7.680   -6.489   -5.457   -4.552   -4.281    4.235    4.955    6.583    7.543    8.357
    9.120   11.524   11.846   11.985   12.257   12.689   12.798   13.717   14.908   15.105
            0.380000  0.380000  0.000000
  -26.174  -26.165  -17.171  -14.807  -14.040  -12.521   -9.894   -9.411   -9.050   -8.047
   -7.711   -6.501   -5.475   -4.557   -4.303    4.259    4.962    6.615    7.535    8.388
    9.093   11.568   11.959   12.133   12.314   12.780   12.917   13.865   14.871   14.962
            0.385000  0.385000  0.000000
  -26.167  -26.158  -17.079  -14.840  -14.015  -12.609   -9.902   -9.412   -9.078   -8.058
   -7.739   -6.510   -5.492   -4.560   -4.323    4.280    4.973    6.647    7.527    8.419
    9.067   11.585   12.083   12.281   12.381   12.854   13.054   14.008   14.746   14.832
            0.390000  0.390000  0.000000
  -26.161  -26.152  -16.992  -14.885  -13.971  -12.695   -9.914   -9.408   -9.105   -8.070
   -7.765   -6.517   -5.508   -4.564   -4.344    4.300    4.988    6.680    7.518    8.450
    9.043   11.587   12.197   12.414   12.483   12.917   13.200   14.135   14.602   14.705
            0.395000  0.395000  0.000000
  -26.155  -26.147  -16.910  -14.936  -13.916  -12.777   -9.930   -9.401   -9.131   -8.083
   -7.788   -6.523   -5.522   -4.566   -4.363    4.317    5.006    6.714    7.510    8.481
    9.022   11.582   12.283   12.538   12.625   12.973   13.349   14.211   14.471   14.602
            0.400000  0.400000  0.000000
  -26.150  -26.142  -16.835  -14.986  -13.855  -12.855   -9.947   -9.393   -9.156   -8.096
   -7.807   -6.526   -5.536   -4.569   -4.382    4.332    5.029    6.747    7.501    8.511
    9.003   11.571   12.340   12.680   12.774   13.026   13.499   14.166   14.355   14.597
            0.405000  0.405000  0.000000
  -26.146  -26.138  -16.770  -15.032  -13.793  -12.926   -9.967   -9.384   -9.179   -8.110
   -7.824   -6.528   -5.548   -4.571   -4.401    4.344    5.055    6.780    7.492    8.541
    8.988   11.556   12.378   12.831   12.910   13.089   13.640   14.041   14.237   14.647
            0.410000  0.410000  0.000000
  -26.143  -26.135  -16.715  -15.068  -13.735  -12.988   -9.987   -9.377   -9.199   -8.125
   -7.837   -6.528   -5.559   -4.572   -4.419    4.355    5.084    6.812    7.482    8.568
    8.978   11.539   12.404   12.957   13.033   13.185   13.746   13.902   14.146   14.626
            0.415000  0.415000  0.000000
  -26.141  -26.133  -16.675  -15.091  -13.686  -13.035  -10.007   -9.373   -9.215   -8.141
   -7.846   -6.526   -5.568   -4.574   -4.436    4.364    5.116    6.843    7.473    8.594
    8.974   11.520   12.421   13.009   13.184   13.309   13.727   13.802   14.150   14.530
            0.420000  0.420000  0.000000
  -26.139  -26.131  -16.650  -15.100  -13.655  -13.060  -10.028   -9.375   -9.225   -8.157
   -7.853   -6.523   -5.576   -4.575   -4.452    4.371    5.152    6.874    7.464    8.617
    8.975   11.500   12.431   13.023   13.333   13.400   13.631   13.736   14.250   14.415
            0.425000  0.425000  0.000000
  -26.138  -26.130  -16.641  -15.093  -13.646  -13.059  -10.047   -9.383   -9.229   -8.174
